title,author,source,year,abstract,has_data,raw_answer
宁波市鄞州区铸造加工业粉尘职业病危害分析,王志平; 马黎辉; 郑文慧,"0
source          期刊
source    海峡预防医学杂志
Name: 157, dtype: str",,"[目的]为掌握我区铸造加工业粉尘作业工人职业病危害现状,保护劳动者健康。[方法]采取整群抽样,对所选工厂进行劳动卫生学调查,接尘工人健康检查。[结果]各车间粉尘监测合格率均较低,清砂车间最为显著;体检职工552人,查出两肺纹理增粗改变102人,发生率为19.6%,配型、清砂和电焊车间两肺纹理增粗改变发生率(24.0%)高于抛丸、打磨车间(11.5%);接尘工人两肺纹理增粗改变发生率随工龄的增加而增加。[结论]因此应加强对接尘工人的体检,加强高危人群的管理,切实做好矽肺防治工作。",False,否
电厂煤仓间粉尘的综合治理,黄强,"0
source      期刊
source    热力发电
Name: 158, dtype: str",,"对安庆石油化工总厂热电厂煤仓间粉尘污染的原因进行分析,并介绍粉尘综合治理方法及新型LZZDP扁布袋除尘器的除尘机理和安装使用情况。实践证明,所采用的治理方案是成功的,治理后煤仓间空气含尘量常维持在13mg/m3以下。",False,否
宁波市蔺草加工企业职业危害状况分析,"孙新囡,赵薇,胡荣华","0
source           期刊
source    职业卫生与应急救援
Name: 159, dtype: str",,"为有效地控制蔺草加工业粉尘的职业危害,保障劳动者的身体健康,我们采用填写调查表的统计方法对我市171家蔺草加工企业进行了专项监督检查,结果显示:我市171家蔺草加工企业中粉尘监测合格率及离岗时的体检率极低,仅为20.85%、31.02%。目前在这171家蔺草加工企业中有尘肺病人数:0+2人,I期122人,II期40人,III期1人。并对12家企业进行了罚款,总罚款金额为5.6万元人民币。总之,我市蔺草加工企业仍存在严重的职业卫生问题,要加大执法力度,希望地方政府进一步重视,各部门密切配合,把蔺草粉尘对人体的危害降到最低限度。",False,否
安庆市大气环境质量对比分析,"潮智,徐开宇","0
source                 期刊
source    安庆师范学院学报(自然科学版)
Name: 160, dtype: str",,"通过监测数据,分析安庆市环境空气质量例行监测项目,比较2003年、2004年安庆市大气环境质量的变化,找出空气环境的共同污染特征,提出对策及建议。",False,否
500例变应性鼻炎变应原皮试结果分析,唐泳华,"0
source       期刊
source    哈尔滨医药
Name: 161, dtype: str",,,False,否
全国火力发电厂粉尘综合治理技术研讨会在宁波召开,nan,"0
source      期刊
source    中国电力
Name: 162, dtype: str",,<正> 由中国电力企业联合会科技服务中心组织的全国火力发电,False,否
岳阳市主要绿化树种滞尘效应研究,"程政红,吴际友,刘云国,李洪泽,熊义思,李红甫,李力","0
source        期刊
source    中国城市林业
Name: 163, dtype: str",,"<正>对岳阳市25个常用绿化树种滞尘能力进行测定,总结出其叶滞尘量与叶片大小、树种种类、测试地点环境等关系密切。 目前,岳阳空气总悬浮颗粒物年均为0.225mg/m3,日均超标率达16.3％;降尘年均值8.74T/D·KM2,全市日平均超标率为22.9％。扬尘污染已成为影响岳阳空气质量的主因。 由于各类树种树冠结构、枝叶特性等不同,导致它们滞尘能力有显著差异。本研究通过对岳阳市主要绿化树种滞尘能力测定与分析,探讨城市园林绿化树种选择的科学依据。",False,否
扁布袋除尘器在输煤煤仓间粉尘治理中的应用,黄强,"0
source         期刊
source    设备管理与维修
Name: 164, dtype: str",,"分析了安庆石化热电厂煤仓间输煤粉尘污染产生的原因 ,介绍新型LZZDP扁布袋除尘器的除尘机理及应用。实践证明煤对仓间粉尘的防治是成功的 ,达到了预期的目标",False,否
2000─2002年宁波市职业卫生监测与健康监护结果分析,"赵薇,孙新囡","0
source          期刊
source    海峡预防医学杂志
Name: 165, dtype: str",,"[目的 ]进一步掌握宁波市的职业卫生状况 ,为制定防治策略提供科学依据 ,推动职业卫生工作。 [方法 ]对2 0 0 0─ 2 0 0 2年我市职业卫生现场监测状况以及有害作业人员健康监护情况进行分析。 [结果 ]各类有害因素监测点平均合格率为 64 5 9% ,其中物理因素、粉尘的监测合格率较低 ,仅为 48 5 2 %和 49 0 5 % ;各类企业中 ,乡镇企业有害因素监测合格率最低 ,为 5 6 93 %。全市有害作业人员健康体检 3 8787人 ,检出职业病 12 4例 ,平均检出率为 0 3 2 % ,其中尘肺检出率最高 ,为 0 42 % ;乡镇企业职业病检出率最高 ,为 0 66%。 [结论 ]应贯彻执行《中华人民共和国职业病防治法》 ,加大监督监测力度 ,降低物理因素、粉尘对人体的危害 ,并把我市的乡镇企业作为职业卫生的工作重点。",False,否
化工设备,nan,"0
source      期刊
source    化工文摘
Name: 166, dtype: str",,"<正> 万能粉碎机组常州市万盛干燥设备有限公司30B-X型万能粉碎机组设计采用活动齿盘和固定齿盘间的相对运动,使物料经齿冲击、磨擦及物料彼此间冲击而获得粉碎。粉碎好的物料经旋转离心力的作用,自动进入捕集袋,粉尘由吸尘箱经布袋过滤回收。该机按GMP标准设计,全部采用不锈钢材料制造,生产过程中无粉尘飞扬。且能提高物料的利用率,降低企业成本。设备适用于医药、化工、食品、农药等行业,是集粉碎与吸尘为一体的新一代粉碎设备。",False,否
JYFL型复合圆笼除尘机组的性能与应用,"俞晓斌,胡继业,陶明高","0
source       期刊
source    棉纺织技术
Name: 167, dtype: str",,"介绍了JYFL型复合圆笼除尘机组的研发要求 ,重点分析了除尘机组的间歇吸尘机构、圆笼滤槽滤框、集尘器振荡机构和除尘器吸臂吸嘴的性能与结构特点。介绍了复合圆笼除尘机组在实际生产中的使用情况和效果。",False,否
绍兴市学龄儿童血铅水平及健康状况的研究,"曹婉娟,周晓萍,沈华清,徐昱华,谢新波","0
source       期刊
source    职业与健康
Name: 168, dtype: str",,"目的 为探讨环境空气污染对学龄儿童血铅水平及健康的影响。方法 对大气中总悬浮微粒(TSP)、二氧化硫(SO2)、氮氧化物(NOx)、降尘、铅等进行检测,并对学龄儿童进行健康体检。结果 绍兴市区SO2、NOx、TSP等指标虽符合国家二级环境标准,但降尘指数较高,大部分监测点空气铅超标。学龄前儿童的血铅值、溶菌酶值比对照组增高,差异有显著意义。结论 由于儿童对铅污染具有较强的敏感性,当空气中铅浓度超过国家卫生标准,对儿童这一特殊人群产生一定的影响。",False,否
1993～2001年常州地区职业卫生监测监护分析,薛娅,"0
source           期刊
source    职业卫生与应急救援
Name: 169, dtype: str",,"通过对1993～2001年常州地区的各类职业卫生报表及有关资料的总结分析 ,了解到常州地区的职业卫生基本情况发生了很大改变 ;监测监护覆盖率也有不同的变化 ;职业卫生监测监护工作的开展有赖于职业卫生工作的法制化、职业卫生知识的普及以及充裕的职业卫生资源通过对1993～2001年常州地区的各类职业卫生报表及有关资料的总结分析 ,了解到常州地区的职业卫生基本情况发生了很大改变 ;监测监护覆盖率也有不同的变化 ;职业卫生监测监护工作的开展有赖于职业卫生工作的法制化、职业卫生知识的普及以及充裕的职业卫生资源",False,否
马鞍山市大气降尘污染特征分析,汪立河,"0
source         期刊
source    黑龙江环境通报
Name: 170, dtype: str",,"以马鞍山市近8年各监测点位降尘监测数据资料为依据,分析了该市大气降尘污染变化趋势,总结出市内不同功能区域降尘污染时空分布特征,研究结果表明:马鞍山市大气降尘污染明显减低,但局部区域还存在一定程度污染。降尘污染物的分布与各功能区所处地理位置、自然环境条件和气象因素密切相关。",False,否
铜陵狮子山铜矿尘肺发病规律,纪天喜,"0
source       期刊
source    职业与健康
Name: 171, dtype: str",,"目的 探索铜陵有色狮子山铜矿尘肺发病规律。方法 对该矿2001年以前发生的348例尘肺病例资料进行调查分析。结果 ①至2001年共发生尘肺348例,患病率为5.07％(153/3020);病死率为56.03％(195/348),高于全国和有色系统1986年水平(P<0.01)。② 2001年平均发病工龄较50年代后期增加近15a,发病年龄增加30岁。③Ⅰ期尘肺晋期率为35.63％(109/306),Ⅱ期尘肺晋期率为20.59％(28/136),平均晋期年限分别为6.64a和6.70a,进展属慢型。④91.09％(317/348)患者的统计工种是井下凿岩、运搬、支柱及爆破四大工种。⑤2001年平均病程较60年代增长20a,最低死亡年龄增加43岁。⑥死因分析显示肺结核是首位直接死因,恶性肿瘤次之,但随年代推移其所占比例逐渐上升。结论 做好尘肺患者的防痨、防癌的健康监护工作,对延长尘肺患者寿命有非常重要的意义。",False,否
城市大气降尘污染特征分析及对策,"李玲,汪立河","0
source      期刊
source    福建环境
Name: 172, dtype: str",,"以马鞍山市近八年各点降尘监测数据资料为依据 ,分析了城市大气降尘污染变化趋势 ,总结出市内不同功能区域降尘污染时空分布特征",False,否
常州新区乡镇企业职业危害情况调查,蔡青,"0
source        期刊
source    江苏预防医学
Name: 173, dtype: str",,,False,否
绍兴市空气质量与交通警察健康状况的调查分析,"曹婉娟,周晓萍,沈华清,徐昱华,谢新波","0
source          期刊
source    中国卫生监督杂志
Name: 174, dtype: str",,"为探讨职业危害因素对交通警察 (下称交警 )健康的影响 ,对大气中总悬浮微粒(TSP)、二氧化硫 (SO2 )、氮氧化物 (NOX)、降尘、铅等进行检测 ,并对交警进行健康体检。结果发现 ,绍兴市区 SO2 、 NOX、 TSP等指标虽符合国家大气二级环境标准 ,但降尘指数较高 ,大部分监测点空气中铅超标。交警的血铅值、锌原卟啉值比对照组增高 ,差异有显著意义。当空气中铅浓度超过国家卫生标准 ,对交警健康会产生一定的影响。",False,否
6500m<sup>3</sup>/h制氧机组空分塔的清洗,"周德勇,袁苑","0
source      期刊
source    冶金动力
Name: 175, dtype: str",,"马钢6500m3/h制氧机组已运转了26年,空分塔粉尘堆积严重,对其采用化学清洗,使其波纹塔板恢复了使用效率,介绍了塔板清洗的方案和流程。",False,否
海安县乡村石英砂厂职业危害的调查,马桂泉,"0
source             期刊
source    中华劳动卫生职业病杂志
Name: 176, dtype: str",,,False,否
散粮作业系统粉尘控制技术探讨——世行南通项目粉尘控制整改工程介绍,"李军五,陈宏斌","0
source        期刊
source    粮食流通技术
Name: 177, dtype: str",,本文总结中外专家粉尘控制设计施工论证要点，分析港口立筒库散粮作业系统中除尘系统存在的问题及产生的原因，阐述立筒库散粮系统的粉尘控制工程的设计思想及工艺特点。,False,否
马钢三烧机尾除尘输灰系统的生产实践,洪昌文,"0
source      期刊
source    烧结球团
Name: 178, dtype: str",,"介绍了马钢三烧在机尾除尘干灰回收工艺中为引进散装水泥罐车和无尘装车机所做的方案论证研究 ,并介绍了实际改造效果。",False,否
磷铵车间含尘尾气处理的几个要点,程重达,"0
source       期刊
source    磷肥与复肥
Name: 179, dtype: str",,"通过对铜陵磷铵厂及黄麦岭磷铵厂磷铵车间含尘尾气不同处理方式的比较、分析 ,探讨优化磷铵含尘尾气设计的几个要点 ;存在“梅雨期”的地带 ,应尽量不采用布袋收尘器 ;至少应考虑旋风除尘、洗涤器二级除尘 ;收尘装置应集中布置 ,并尽量减少排放口等。",False,否
芜湖市区大气污染现状、发展趋势及防治对策,"林勇,张书贵,王小月","0
source                 期刊
source    安徽师范大学学报(自然科学版)
Name: 180, dtype: str",,"根据 1994～ 1998年芜湖市大气中二氧化硫、氮氧化物、总悬浮颗粒物及降尘监测结果 .对芜湖市大气污染现状进行了综合分析 ,揭示了大气中主要污染物的污染特征 ,分析大气环境存在的主要问题 ,并提出了相应的防治对策 .",False,否
海安县水泥行业防尘效果调查评价,马桂泉,"0
source        期刊
source    江苏预防医学
Name: 181, dtype: str",,,False,否
赣北红土与北京邻区黄土及沙漠砂的粒度特征对比,"熊尚发,丁仲礼,刘东生","0
source      期刊
source    科学通报
Name: 182, dtype: str",,"沿着东亚冬季风主要路径之一 ,采集了自浑善达克南端的沙漠砂、北京附近的黄土与古土壤到赣北九江的红土样品 .对这些样品所做粒度分析表明 ,赣北红土的粒度特征与北京邻区黄土沉积中的古土壤层相似 ,频率曲线具有多峰特点 ,而黄土与沙漠砂粒度曲线主要呈单峰分布 .从粒度参数看 ,沙漠砂、黄土、古土壤和赣北红土具有沉积上的渐变过渡性 .赣北红土具有远源风成堆积的粒度特征",False,否
潮式喷射机其及减弹降尘研究有成果,李剑锋,"0
source         期刊
source    工业安全与防尘
Name: 183, dtype: str",,"<正>煤炭科学研究总院南京研究所、无锡煤矿电动凿岩机厂、无锡安达防爆电机厂、兖州矿业（集团）公司鲍店煤矿共同完成的潮式喷射混凝土配套机具及减弹降尘技术的研究,为我国矿山喷射混凝土作业提供了一种功能齐全的潮式喷射混凝土配套机具及行之有效的减弹降尘技术,已经由专家通过了技术鉴定。 此项课题是国家重点科研攻关项目的子专题。潮式喷射混凝土配套机具包括PZCSK型多功能潮式喷射机组,BXK1-660/HP型物料水灰比测控箱及ZMY-6型液压抓斗上料机。该配套机具具备从矿车里上砂石、上水泥、机械配料、搅拌、水灰比测控、自动添加速",False,否
国内技术信息,nan,"0
source        期刊
source    新技术新工艺
Name: 184, dtype: str",,一种新型高效无尘磨料射流金属表面处理机北京美特铁工程技术有限责任公司研制的高效无尘磨料射流金属表面处理机属环保型高科技产品，金属处理速度快，无粉尘污染，比喷砂、抛丸及砂带研磨等快３～５倍以上。除锈质量高，按用户不同要求可达Ｓａ２、Ｓａ２．５及最彻底清...,False,否
岳阳市工业企业粉尘分布与危害现状,周汇,"0
source       期刊
source    职业与健康
Name: 185, dtype: str",,"为了解岳阳市工业企业职业危害现状,按照省卫生厅的统一部署,1994～1995年我市对全市166家县以上工业企业进行了全面的劳动卫生学调查,其中存在粉尘危害的企业有156家,分布于17个行业之中。 岳阳市辖岳阳楼区、云溪区、君山区(属新设区未参与这次调查)、岳阳县、平江县、湘阴县、华容县、临湘市、汨罗市。全市县级以上企业职工129 703人,接触有毒有害职工45 106人,其中接触粉尘20 372人。至1995年度历年累积检出尘肺病1 003例,病死率16.7％,现患率4.1％。我市尘肺以矽肺为主,占87.2％(875/1 003)。因此,加强对防尘工作的领导,采取切实可行的措施降低粉尘危害,是我市今后职防工作的重点。",False,否
安庆市水泥厂熟料生产环境卫生学评价,陈荣生,"0
source      期刊
source    劳动医学
Name: 186, dtype: str",,安庆市水泥厂熟料生产环境卫生学评价陈荣生（安徽省安庆市职业病防治所，安庆２４６００）安庆水泥厂日产熟料６００吨旋窑生产线大型技改项目于９７年建成并投产。为保证投产后的劳动卫生环境符合工业企业设计审查要求，特对该厂生产环境进行了一次全面的卫生监督，并作...,False,否
GX-1型固定式工业吸尘装置及LSCO632GⅠ-Ⅱ型车载式高真空吸引装置,nan,"0
source         期刊
source    机电新产品导报
Name: 187, dtype: str",,"<正> 镇江华东电力设备制造厂(电力部华东列车电站基地)是电力部属江苏省电力局主管的国有中一型企业,行业类别为其他输配电及控制设备制造业。现有职工近700人,其中专业技术人员195人(高级职称9人,中级职称63人),占职工总数的28％,工厂占地面积23万平方米,资产总值9173万元,其中固定资产原值375万元。企业近年获得荣誉主要有:江苏",False,否
宁波港北仑港区矿尘污染状况及其防治,"邹新华,杨皖湘","0
source      期刊
source    交通环保
Name: 188, dtype: str",,从港区矿尘污染现状出发，分析了矿石作业起尘因素及现有防治措施．提出了存在的问题及综合防治对策．,False,否
镇江东风煤矿煤工尘肺发病情况30年动态观察,哈宽庭,"0
source          期刊
source    中国工业医学杂志
Name: 189, dtype: str",,为分析薄煤层小型煤矿煤工尘肺动态发病情况、规律及影响因素，按前瞻性调查方法对各作业点粉尘浓度、接尘工人Ｘ线胸片进行了３０年动态观察。结果３０年间全矿共发现煤工尘肺患者７５０例，患病率２５．０７％，病死率１１．８７％，现患率２２．７７％。动态观察表明随着作业场所防尘措施的不断改善，尘肺发病率明显下降。不同诊断年代的发病工龄、年龄及平均生存年限，随时间推移明显延长，经等极相关检验有非常显著性意义（Ｐ＜０．０５）。提示薄煤层小型矿只要能采取以湿式作业为主的综合防尘措施，就能预防和控制煤工尘肺的发生和发展。,False,否
微细水雾捕尘理论与应用,徐立成，孙和平,"0
source      期刊
source    通风除尘
Name: 190, dtype: str",,本文用云物理学冷凝核化理论来阐述微细水雾除尘的机理，文章主要介绍超声雾化器的应用与实例。,False,否
要重视密闭容器焊接工人的劳动保护,黄世玟,"0
source      期刊
source    劳动保护
Name: 191, dtype: str",,要重视密闭容器焊接工人的劳动保护九江石化总厂黄世玟密闭容器焊接作业不同于露天焊接作业。由于密闭容器内空间狭窄，焊工的体位及活动范围会受到一定的限制，焊接时产生的焊接烟（粉）尘及金属或非金属毒物也不容易及时排出，同时，还存在紫外线、高温及噪声等危害因素...,False,否
绍兴市大气污染特征及其变化趋势分析,朱德军,"0
source         期刊
source    环境污染与防治
Name: 192, dtype: str",,"以绍兴市1995年大气环境监测数据为基础,评价了大气环境质量的现状,分析了大气污染特征和产生原因,指出了绍兴市大气环境存在的主要问题。同时还对绍兴市大气环境质量的变化趋势进行了分析。",False,否
马钢机修厂粉尘作业及矽肺发病情况调查,邱杏娣，朱雪梅,"0
source          期刊
source    工业卫生与职业病
Name: 193, dtype: str",,马钢机修厂粉尘作业及矽肺发病情况调查邱杏娣，朱雪梅（马钢劳动卫生研究所）报道：冶金行业机修厂，主要产品铸钢件和铸有色合金件，使用原料均含有一定量ＳｉＯ２，在型砂的准备、型砂配制、造型干燥、浇涛、打箱和清砂等过程中都可能产生大量粉尘。对该厂粉尘５０个应...,False,否
棉纺业WZC中央真空吸尘系统研制成功,nan,"0
source        期刊
source    四川纺织科技
Name: 194, dtype: str",,"<正>我国第一套WZC中央真空吸尘系统在无锡国棉三厂通过部级鉴定,从而为我国织机无梭化生产提供了一个良好的环境保障。由无锡国棉三厂和无锡市纺织除尘设备上共同研制的中央真空吸尘系统,主要应用于喷气织机车间的除尘和处理积花。该设备经浙江、安庆、福建和江苏等地的8个生产车间试用,技术数据达到国外同类产品水平。以往的清洁处理装置依靠从",False,否
南通市铸造行业生产性粉尘污染现状和治理效果的调查,"张佩武,林萍,王咸钢","0
source      期刊
source    交通医学
Name: 195, dtype: str",,"南通市区铸造行业粉尘污染和防尘措施的现状。经检测各作业点的粉尘污染颇力严重,其不合格率高达88％,有1/2监测的点数粉尘浓度超标10倍以上。防尘措施不力,近一半含尘工段未采取应有的治理措施,许多防尘设备不符合卫生学要求,又长期缺乏维修和定期清洁工作,存在的问题不少,丞需改进。",False,否
一项技术 获利解难,王荣,"0
source      期刊
source    四川水泥
Name: 196, dtype: str",,"<正> 丹徒县水泥厂高级工程师刘汉兴发明的工业窑炉水喷淋除尘除氟装置,有效地解决了镇江市第二水泥厂粉尘和氟污染,并连获殊荣。①该技术通过省级技术鉴定,获实用新型专利;②该技术被中国技术经济研究会评为优秀奖;③有关技术论文先后在《四川水泥》,《江苏建材》等4家期刊发表转载;④先",False,否
FCB—400F<sub>1</sub>粉尘防爆灯具,陈保仁,"0
source             期刊
source    爆炸性环境电气防爆技术
Name: 197, dtype: str",,ＦＣＢ—４００Ｆ＿１粉尘防爆灯具无锡中南照明器材厂陈保仁粉尘爆炸对于大多数人来说是比较陌生的，１９８７年哈尔滨亚麻厂发生大爆炸以后，人们惊讶地发现“亚麻粉尘原来也会爆炸”！其实粉尘爆炸事故，在国内外时有发生，只是不为一般人注意而已。例如，我国华南某港...,False,否
袋式除尘器设计工作的探讨,张强,"0
source      期刊
source    环境工程
Name: 198, dtype: str",,袋式除尘器设计工作的探讨张强（南通热电厂，江苏２２６００５）我厂目前有５台３５ｔ／ｈ抛煤炉都采用袋式除尘器，各有８个除尘室，每个除尘室有Φ３００ｍｍ，高１０ｍ的玻璃纤维布袋３２～４１只。１～３号袋式除尘器由华东电力设计院设计，通过几年运行存在一些问题...,False,否
华能南通电厂固定式真空清扫装置使用情况,张水群,"0
source          期刊
source    水利电力施工机械
Name: 199, dtype: str",,"<正> 能源部杭州机械设计研究所设计研制的固定式真空清扫装置,其技术性能达到设计指标,验收真空度达到-0.093MPa,电气控制采用PC机控制,构造简化,可靠性大大提高,能满足现场清扫要求并达到国外引进真空吸尘装置水平。自1992年10月投入使用以来,经过频繁运行,情况良好,为我厂输煤系统清扫积灰、改善环境发挥了很大的作用,为创我厂文明生产“双达标”立下了功劳。该装置极有推广应用价值。",False,否
南通瓷厂35年矽肺患病特点及原因分析,张佩武; 王永生; 朱德均,"0
source             期刊
source    南通大学学报(医学版)
Name: 200, dtype: str",,"本文对南通瓷厂35年来矽肺患病情况进行了回顾性调查。发现矽肺患者21例,其中晚发性矽肺9例,占矽肺患者总数的42.9%,所有病例集中在1958～1965年进厂接触粉尘作业的工人之中,其原因是该时期粉尘作业场所矽尘浓度很高,工人持续接触粉尘时间长,且操作时不戴口罩防尘,使吸尘量多。提示该时间进厂接触粉尘作业的工人是矽肺的高发人群,应作为重点健康监护对象。",False,否
乡镇电镀行业生产环境监测,程百里,"0
source        期刊
source    中国公共卫生
Name: 201, dtype: str",,"<正> 无锡县有乡村二级电镀行业61家,生产工人5805人,其中接触粉尘561人,接触毒物1354人。我们于1990年5月至1991年6月对上述61家工厂进行了生产环境监测。结果粉尘监测对25家工厂测定结果,粉尘浓度在2～69mg/m<sup>3</sup>之间,平均为10.6mg/m<sup>3</sup>,合格率为72%。毒物监测检测51家工厂。氯化氢浓度均值为13.7mg/m<sup>3</sup>,最高浓度134.7mg/m<sup>3</sup>,合格率72.54%。硫酸浓度均值0.2mg/m<sup>3</sup>,最高0.44mg/m<sup>3</sup>,合格率",False,否
镇焦回转窑环境污染治理成功,杨敬仁,"0
source         期刊
source    能源研究与利用
Name: 202, dtype: str",,"<正> 镇江焦化厂年产35kt焦化焦的回转窑,投产后污染十分严重。为改变这一状况,该厂采用负压平衡法进行治理,通过缩小尾圈内径,降低烟尘浓度;优化工艺流程,控制废气总量;实现“无辅助”锻烧,稳定焦床移动等措施,使烟尘排放量减少了98.2％。由于减少了粉尘的损失,每年可增产焦化焦380t,增加效益24万元。随着烟尘治理的成功,系统堵塞减少及“无辅助”烧料锻烧的实施,吨焦耗延迟粉亦由过去的1.33t降为1.287t,一年可节约",False,否
《冶金矿山粉尘治理》四项成果鉴定会在马鞍山市召开,秦仁礼,"0
source         期刊
source    工业安全与防尘
Name: 203, dtype: str",,"<正> 国家计委下达的由冶金部马鞍山矿山研究院等单位承担的《冶金矿山粉尘治理》课题现已完成,该课题包括四项成果:“DLCC 型电滤筒除尘器”“SLC-T 型湿式滤筒除尘器”“DKFC 型电脑快速采样器”“MY-D 型轻便粉尘采样器”。",False,否
马鞍山地区100例过敏性鼻炎病人的抗原及脱敏疗效观察,贺鸿珍,"0
source        期刊
source    冶金医药情报
Name: 204, dtype: str",,"<正> 为了解马鞍山地区过敏性鼻炎的主要致敏原与脱敏治疗效果,对100例患者作初步小结如下:100例中男40例,女60例,年龄自4岁至66岁,病程为6个月～30年,20例为常年发病,80例季节性发病.症状为有喷嚏(占77％)、清涕(占76％),鼻塞(占71％)、鼻痒(占66％)为主、其中17例伴支气管哮喘;19例有家族史。吸入物抗原皮肤试验结果:吸入物抗原中阳性率较高的主要有室内尘土(占33％)、花粉(占55％)、多价霉菌(占42％)、粉尘螨(占57％).脱敏疗效观察:100例皮肤试验阳性患者均进行了脱敏疗法.疗效判断标准参照朱瑞卿确定的标准评定治疗效果,有效者占90％,无效者占10％。讨论马鞍山地区过敏性鼻炎致敏原(一种或数种)主要吸入物为室内尘土、粉尘螨、蒿属花粉",False,否
新型仿真丝织物——梦特斯,周丽华,"0
source      期刊
source    今日科技
Name: 205, dtype: str",,"<正> 由绍兴县第三纺织厂研制成功的仿真丝织物——梦特斯,最近通过鉴定。为改革常规合成纤维织物存在的易产生静电、易吸尘、不吸湿的弊病,绍兴县第三纺织厂通过半年的调查研究,选用了由苏州化纤厂、上海合成纤维研究所研制成功的DT,丝和F-F-HAS-D,亲水、抗静电、防尘聚酯纤维两种原料。在纱支拈向和织物结构设计上,采用了新的构思,并配以合理的织造工艺和染整工艺,研制成功""梦特斯""织物。其不仅具有亲水、抗静电、不吸尘不沾",False,否
乌毡帽,梁煌,"0
source      期刊
source    师范教育
Name: 206, dtype: str",,"<正> 说起乌毡帽,便会想起浙江绍兴人,想起鲁迅笔下的农民闰土、阿Q等人,他们当年都是“头戴一顶小毡帽”。色泽乌亮、朴素大方的乌毡帽,是用纯羊毛制作的。帽分两层,厚度适宜,下大上小,顶端微尖,下端可以卷起,将它对折,近似三角形。它可以防寒、防雨、防晒,还具有很好的回弹、吸尘、保温性能,不仅牢固耐用,还可作安全帽、座垫。乌毡帽在绍兴已有二百多年的历史。相传很久以前,有一个猎人追踪一只被打伤的老虎,忽然在虎穴里发现一块饼状的东西。仔细一看,却是用羊毛压成的一块毡。原来,这块饼状的毡是老虎吃掉",False,否
生产石英砂应推广水式工艺,颜传胜,"0
source          期刊
source    工业卫生与职业病
Name: 207, dtype: str",,"<正> 报道:我厂的前身是无锡市江南矿石制粉厂,后来的厂名又叫无锡市硅砂厂。为了有效控制石英粉尘,本厂在1974年开始,生产石英砂全部采用水式工艺。",False,否
水泥厂环境影响评价中降尘预测探讨,邵定远; 陈晓平,"0
source         期刊
source    环境污染与防治
Name: 208, dtype: str",,"本文就水泥厂环境影响评价中预测降尘量的问题进行了探讨。认为水泥厂对周围环境的降尘是由点源、面源的贡献值和环境本底值组成的;并着重就高架点源降尘预测的技术要点提出较新颖的观点和比较切合实际的详细方法。其预测方法的特点是抓住粒径因素、风频因素及大气稳定度因素的主要矛盾,简化了风速变化因素。本文对其他类型的降尘预测也是一个较好的参考。",False,否
CHC型长周期呼吸性粉尘采样器技术鉴定会,宋群,"0
source      期刊
source    金属矿山
Name: 209, dtype: str",,"<正> 冶金部于1988年12月20日在马鞍山市主持召开了OHO型长周期呼吸性粉尘采样器技术鉴定会。该采样器是由马鞍山矿山研究院研制的。经专家们鉴定认为:OHO型长周期呼吸性粉尘采样器的研制符合劳动保护、工业卫生工作的迫切要求,设计合理,测试项目齐全,资料完整,数据准确可靠;该采样器一次测定可得到总粉尘浓度,也可得到呼吸性粉尘浓度,具有两级采样性能,又可采集有害气体试样,是一种多",False,否
一种新型吸尘器问世,吴捍民,"0
source      期刊
source    今日科技
Name: 210, dtype: str",,"<正> 日前,由江苏省常州市天宁家用电器厂试制成功的CX-500多功能组合式冷热吹风吸尘器获国家专利局专利申请号。并已正式投入批量生产。该产品是集美发吹风和清洁吸尘之功用于一体的多功能组合式冷热吹风吸尘器,一个主机,安装上吹风机头,即为吹风机;拆下吹风机头,装上吸尘后盖,旋上吸尘毛",False,否
黄石市环境污染纠纷情况调查,方斌杰,"0
source      期刊
source    法学杂志
Name: 211, dtype: str",,"<正> 一、环境污染防治概况 1979年前,黄石市每年排放各种工业废气200亿立方米,废水1亿吨,废渣120万吨,大气降尘量名列南方城市之首,号称“光辉(灰)”的城市。《环境保护法(试行)》颁布施行以来,经过认真贯彻执行,排放污染物的种类、数量、浓度均有很大改变,环境质量有了较大的改善,尤以大气质量的改善最为明显。1980年前与1988年第一季度相比,大气降尘量由93.24吨/月平方公里降到21.66吨/月平方公里,空气里的二氧化硫含量和空中的总悬浮微粒,均有大幅度下降。",False,否
南通磷肥厂原料工段治理粉尘情况,裘令秀,"0
source      期刊
source    硫酸工业
Name: 212, dtype: str",,"本文介绍南通磷肥厂硫酸车间原料工段为消除粉尘危害而进行的改造情况。该厂采取增添有关设施、合理布置破碎流程、将尘源大容积密封、使用机械除尘设备等措施,基本消除了尘害。",False,否
湖北省黄石市城区降尘物相特征的研究,"林国珍,王庆广,陈厚民,金焰","0
source        期刊
source    中国环境监测
Name: 213, dtype: str",,"本文对黄石市若干主要工业污染源,山丘地表风化土,市区地面扬尘及不同高度降尘样品在分别作X射线粉未衍射(XRPD)分析的基础上,进行特征物相之间的比较,并与降尘粒度分析结果作对照,确定降尘的物质来源及扬尘高度。这对环境质量评价工作具有一定意义",False,否
